SEDE_ATENCION|DISTRITO_ATENCION|PROVINCIA_ATENCION|DEPARTAMENTO_ATENCION|SEXO|EDAD|ANIO_EMISION|MES_EMISION|ESTADO_TRAMITE|CANTIDAD|FECHA_PROCESO
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|128|2026-08-05
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|579|2026-08-05
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|136|2026-08-05
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|679|2026-08-05
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|141|2026-08-05
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|565|2026-08-05
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|119|2026-08-05
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|251|2026-08-05
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|41|2026-08-05
LIMA|LIMA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|206|2026-08-05
LIMA|LIMA|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|37|2026-08-05
LIMA - MIGRACENTRO VILLA MARÍA|VILLA MARIA DEL TRIUNFO|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|453|2026-08-05
LIMA - MIGRACENTRO VILLA MARÍA|VILLA MARIA DEL TRIUNFO|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|112|2026-08-05
LIMA - MIGRACENTRO VILLA MARÍA|VILLA MARIA DEL TRIUNFO|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|425|2026-08-05
LIMA - MIGRACENTRO VILLA MARÍA|VILLA MARIA DEL TRIUNFO|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|81|2026-08-05
MAC AREQUIPA PORONGOCHE|PAUCARPATA|AREQUIPA|AREQUIPA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|1347|2026-08-05
MAC AREQUIPA PORONGOCHE|PAUCARPATA|AREQUIPA|AREQUIPA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|286|2026-08-05
MAC AREQUIPA PORONGOCHE|PAUCARPATA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|1141|2026-08-05
MAC AREQUIPA PORONGOCHE|PAUCARPATA|AREQUIPA|AREQUIPA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|320|2026-08-05
MAC CAJAMARCA|CAJAMARCA|CAJAMARCA|CAJAMARCA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|201|2026-08-05
MAC CAJAMARCA|CAJAMARCA|CAJAMARCA|CAJAMARCA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|41|2026-08-05
MAC CAJAMARCA|CAJAMARCA|CAJAMARCA|CAJAMARCA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|214|2026-08-05
MAC CAJAMARCA|CAJAMARCA|CAJAMARCA|CAJAMARCA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|47|2026-08-05
MAC HUANUCO|HUANUCO|HUANUCO|HUANUCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|207|2026-08-05
MAC HUANUCO|HUANUCO|HUANUCO|HUANUCO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|35|2026-08-05
MAC HUANUCO|HUANUCO|HUANUCO|HUANUCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|192|2026-08-05
MAC HUANUCO|HUANUCO|HUANUCO|HUANUCO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|37|2026-08-05
MAC ICA|SAN ANDRES|PISCO|ICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|493|2026-08-05
MAC ICA|SAN ANDRES|PISCO|ICA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|117|2026-08-05
MAC ICA|SAN ANDRES|PISCO|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|398|2026-08-05
MAC ICA|SAN ANDRES|PISCO|ICA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|115|2026-08-05
MAC LIMA ESTE|SANTA ANITA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|1168|2026-08-05
MAC LIMA ESTE|SANTA ANITA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|253|2026-08-05
MAC LIMA ESTE|SANTA ANITA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|1107|2026-08-05
MAC LIMA ESTE|SANTA ANITA|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|261|2026-08-05
MAC LIMA NORTE|COMAS|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|3408|2026-08-05
MAC LIMA NORTE|COMAS|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|715|2026-08-05
MAC LIMA NORTE|COMAS|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|2927|2026-08-05
MAC LIMA NORTE|COMAS|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|772|2026-08-05
MAC LORETO|PUNCHANA|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|249|2026-08-05
MAC LORETO|PUNCHANA|MAYNAS|LORETO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|48|2026-08-05
MAC LORETO|PUNCHANA|MAYNAS|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|196|2026-08-05
MAC LORETO|PUNCHANA|MAYNAS|LORETO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|55|2026-08-05
MAC UCAYALI|YARINACOCHA|CORONEL PORTILLO|UCAYALI|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|212|2026-08-05
MAC UCAYALI|YARINACOCHA|CORONEL PORTILLO|UCAYALI|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|58|2026-08-05
MAC UCAYALI|YARINACOCHA|CORONEL PORTILLO|UCAYALI|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|174|2026-08-05
MAC UCAYALI|YARINACOCHA|CORONEL PORTILLO|UCAYALI|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|52|2026-08-05
MIGRACENTRO REAL PLAZA PRIMAVERA|SAN BORJA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|2316|2026-08-05
MIGRACENTRO REAL PLAZA PRIMAVERA|SAN BORJA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|527|2026-08-05
MIGRACENTRO REAL PLAZA PRIMAVERA|SAN BORJA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|1878|2026-08-05
MIGRACENTRO REAL PLAZA PRIMAVERA|SAN BORJA|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|535|2026-08-05
PIURA|PIURA|PIURA|PIURA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|662|2026-08-05
PIURA|PIURA|PIURA|PIURA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|158|2026-08-05
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|641|2026-08-05
PIURA|PIURA|PIURA|PIURA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|154|2026-08-05
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|102|2026-08-05
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|37|2026-08-05
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|100|2026-08-05
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|33|2026-08-05
PUERTO CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|2164|2026-08-05
PUERTO CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|532|2026-08-05
PUERTO CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|1778|2026-08-05
PUERTO CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|547|2026-08-05
PUNO|PUNO|PUNO|PUNO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|263|2026-08-05
PUNO|PUNO|PUNO|PUNO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|77|2026-08-05
PUNO|PUNO|PUNO|PUNO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|279|2026-08-05
PUNO|PUNO|PUNO|PUNO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|63|2026-08-05
PURUCHUCO|ATE|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|942|2026-08-05
PURUCHUCO|ATE|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|244|2026-08-05
PURUCHUCO|ATE|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|729|2026-08-05
PURUCHUCO|ATE|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|200|2026-08-05
SJMIRAFLORES|SAN JUAN DE MIRAFLORES|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|1879|2026-08-05
SJMIRAFLORES|SAN JUAN DE MIRAFLORES|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|475|2026-08-05
SJMIRAFLORES|SAN JUAN DE MIRAFLORES|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|1644|2026-08-05
SJMIRAFLORES|SAN JUAN DE MIRAFLORES|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|515|2026-08-05
SURCO|SURCO|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|5579|2026-08-05
SURCO|SURCO|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|1440|2026-08-05
SURCO|SURCO|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|4487|2026-08-05
SURCO|SURCO|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|1483|2026-08-05
TACNA|TACNA|TACNA|TACNA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|430|2026-08-05
TACNA|TACNA|TACNA|TACNA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|84|2026-08-05
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|425|2026-08-05
TACNA|TACNA|TACNA|TACNA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|67|2026-08-05
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|349|2026-08-05
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|97|2026-08-05
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|297|2026-08-05
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|75|2026-08-05
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|1292|2026-08-05
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|278|2026-08-05
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|1058|2026-08-05
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|243|2026-08-05
TUMBES|TUMBES|TUMBES|TUMBES|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|127|2026-08-05
TUMBES|TUMBES|TUMBES|TUMBES|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|18|2026-08-05
TUMBES|TUMBES|TUMBES|TUMBES|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|151|2026-08-05
TUMBES|TUMBES|TUMBES|TUMBES|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|34|2026-08-05
VENTANILLA|VENTANILLA|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|496|2026-08-05
VENTANILLA|VENTANILLA|CALLAO|CALLAO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|96|2026-08-05
VENTANILLA|VENTANILLA|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|AGOSTO|EMITIDO|458|2026-08-05
VENTANILLA|VENTANILLA|CALLAO|CALLAO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|AGOSTO|EMITIDO|103|2026-08-05
A.I.J.CH.|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|400|2026-08-05
A.I.J.CH.|CALLAO|CALLAO|CALLAO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|48|2026-08-05
A.I.J.CH.|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|472|2026-08-05
A.I.J.CH.|CALLAO|CALLAO|CALLAO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|64|2026-08-05
AGENCIA DE ATENCIÓN AL CIUDADANO MAC AYACUCHO|AYACUCHO|HUAMANGA|AYACUCHO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|7|2026-08-05
AGENCIA DE ATENCIÓN AL CIUDADANO MAC AYACUCHO|AYACUCHO|HUAMANGA|AYACUCHO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|4|2026-08-05
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|838|2026-08-05
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|184|2026-08-05
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|789|2026-08-05
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|169|2026-08-05
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|419|2026-08-05
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|80|2026-08-05
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|397|2026-08-05
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|76|2026-08-05
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|745|2026-08-05
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|135|2026-08-05
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|634|2026-08-05
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|141|2026-08-05
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|714|2026-08-05
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|109|2026-08-05
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|609|2026-08-05
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|125|2026-08-05
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|295|2026-08-05
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|66|2026-08-05
LIMA|LIMA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|256|2026-08-05
LIMA|LIMA|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|87|2026-08-05
LIMA - MIGRACENTRO VILLA MARÍA|VILLA MARIA DEL TRIUNFO|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|500|2026-08-05
LIMA - MIGRACENTRO VILLA MARÍA|VILLA MARIA DEL TRIUNFO|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|108|2026-08-05
LIMA - MIGRACENTRO VILLA MARÍA|VILLA MARIA DEL TRIUNFO|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|452|2026-08-05
LIMA - MIGRACENTRO VILLA MARÍA|VILLA MARIA DEL TRIUNFO|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|113|2026-08-05
MAC AREQUIPA PORONGOCHE|PAUCARPATA|AREQUIPA|AREQUIPA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|1384|2026-08-05
MAC AREQUIPA PORONGOCHE|PAUCARPATA|AREQUIPA|AREQUIPA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|299|2026-08-05
MAC AREQUIPA PORONGOCHE|PAUCARPATA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|1200|2026-08-05
MAC AREQUIPA PORONGOCHE|PAUCARPATA|AREQUIPA|AREQUIPA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|290|2026-08-05
MAC CAJAMARCA|CAJAMARCA|CAJAMARCA|CAJAMARCA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|207|2026-08-05
MAC CAJAMARCA|CAJAMARCA|CAJAMARCA|CAJAMARCA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|48|2026-08-05
MAC CAJAMARCA|CAJAMARCA|CAJAMARCA|CAJAMARCA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|211|2026-08-05
MAC CAJAMARCA|CAJAMARCA|CAJAMARCA|CAJAMARCA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|58|2026-08-05
MAC HUANUCO|HUANUCO|HUANUCO|HUANUCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|222|2026-08-05
MAC HUANUCO|HUANUCO|HUANUCO|HUANUCO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|53|2026-08-05
MAC HUANUCO|HUANUCO|HUANUCO|HUANUCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|194|2026-08-05
MAC HUANUCO|HUANUCO|HUANUCO|HUANUCO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|36|2026-08-05
MAC ICA|SAN ANDRES|PISCO|ICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|421|2026-08-05
MAC ICA|SAN ANDRES|PISCO|ICA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|97|2026-08-05
MAC ICA|SAN ANDRES|PISCO|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|392|2026-08-05
MAC ICA|SAN ANDRES|PISCO|ICA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|98|2026-08-05
MAC LIMA ESTE|SANTA ANITA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|1208|2026-08-05
MAC LIMA ESTE|SANTA ANITA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|272|2026-08-05
MAC LIMA ESTE|SANTA ANITA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|1172|2026-08-05
MAC LIMA ESTE|SANTA ANITA|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|294|2026-08-05
MAC LIMA NORTE|COMAS|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|2606|2026-08-05
MAC LIMA NORTE|COMAS|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|SEPTIEMBRE|EMITIDO|546|2026-08-05
MAC LIMA NORTE|COMAS|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|SEPTIEMBRE|EMITIDO|2223|2026-08-05
